,Year,Channel,Arm,Values,Seed,Scenario
2059,2025.5384615384437,Co-Prevalent Cases,Intervention,14,1,Nutrition-->TB activation link
2060,2025.5576923076744,Co-Prevalent Cases,Intervention,14,1,Nutrition-->TB activation link
2061,2025.5769230769051,Co-Prevalent Cases,Intervention,14,1,Nutrition-->TB activation link
2062,2025.5961538461358,Co-Prevalent Cases,Intervention,14,1,Nutrition-->TB activation link
2063,2025.6153846153666,Co-Prevalent Cases,Intervention,14,1,Nutrition-->TB activation link
2064,2025.6346153845973,Co-Prevalent Cases,Intervention,14,1,Nutrition-->TB activation link
2065,2025.653846153828,Co-Prevalent Cases,Intervention,14,1,Nutrition-->TB activation link
2066,2025.6730769230587,Co-Prevalent Cases,Intervention,14,1,Nutrition-->TB activation link
2067,2025.6923076922894,Co-Prevalent Cases,Intervention,14,1,Nutrition-->TB activation link
2068,2025.7115384615201,Co-Prevalent Cases,Intervention,14,1,Nutrition-->TB activation link
2069,2025.7307692307509,Co-Prevalent Cases,Intervention,14,1,Nutrition-->TB activation link
2070,2025.7499999999816,Co-Prevalent Cases,Intervention,14,1,Nutrition-->TB activation link
2071,2025.7692307692123,Co-Prevalent Cases,Intervention,14,1,Nutrition-->TB activation link
2072,2025.788461538443,Co-Prevalent Cases,Intervention,14,1,Nutrition-->TB activation link
2073,2025.8076923076737,Co-Prevalent Cases,Intervention,14,1,Nutrition-->TB activation link
2074,2025.8269230769044,Co-Prevalent Cases,Intervention,14,1,Nutrition-->TB activation link
2075,2025.8461538461352,Co-Prevalent Cases,Intervention,14,1,Nutrition-->TB activation link
2076,2025.8653846153659,Co-Prevalent Cases,Intervention,14,1,Nutrition-->TB activation link
2077,2025.8846153845966,Co-Prevalent Cases,Intervention,14,1,Nutrition-->TB activation link
2078,2025.9038461538273,Co-Prevalent Cases,Intervention,14,1,Nutrition-->TB activation link
2079,2025.923076923058,Co-Prevalent Cases,Intervention,14,1,Nutrition-->TB activation link
2080,2025.9423076922888,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2081,2025.9615384615195,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2082,2025.9807692307502,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2083,2025.999999999981,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2084,2026.0192307692116,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2085,2026.0384615384423,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2086,2026.057692307673,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2087,2026.0769230769038,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2088,2026.0961538461345,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2089,2026.1153846153652,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2090,2026.134615384596,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2091,2026.1538461538266,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2092,2026.1730769230574,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2093,2026.192307692288,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2094,2026.2115384615188,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2095,2026.2307692307495,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2096,2026.2499999999802,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2097,2026.269230769211,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2098,2026.2884615384417,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2099,2026.3076923076724,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2100,2026.326923076903,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2101,2026.3461538461338,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2102,2026.3653846153645,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2103,2026.3846153845952,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2104,2026.403846153826,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2105,2026.4230769230567,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2106,2026.4423076922874,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2107,2026.461538461518,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2108,2026.4807692307488,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2109,2026.4999999999795,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2110,2026.5192307692103,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2111,2026.538461538441,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2112,2026.5576923076717,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2113,2026.5769230769024,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2114,2026.5961538461331,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2115,2026.6153846153638,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2116,2026.6346153845946,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2117,2026.6538461538253,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2118,2026.673076923056,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2119,2026.6923076922867,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2120,2026.7115384615174,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2121,2026.7307692307481,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2122,2026.7499999999789,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2123,2026.7692307692096,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2124,2026.7884615384403,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2125,2026.807692307671,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2126,2026.8269230769017,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2127,2026.8461538461324,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2128,2026.8653846153632,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2129,2026.8846153845939,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2130,2026.9038461538246,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2131,2026.9230769230553,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2132,2026.942307692286,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2133,2026.9615384615167,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2134,2026.9807692307475,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2135,2026.9999999999782,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2136,2027.019230769209,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2137,2027.0384615384396,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2138,2027.0576923076703,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2139,2027.076923076901,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2140,2027.0961538461318,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2141,2027.1153846153625,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2142,2027.1346153845932,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2143,2027.153846153824,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2144,2027.1730769230546,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2145,2027.1923076922853,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2146,2027.211538461516,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2147,2027.2307692307468,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2148,2027.2499999999775,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2149,2027.2692307692082,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2150,2027.288461538439,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2151,2027.3076923076696,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2152,2027.3269230769004,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2153,2027.346153846131,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2154,2027.3653846153618,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2155,2027.3846153845925,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2156,2027.4038461538232,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2157,2027.423076923054,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2158,2027.4423076922847,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2159,2027.4615384615154,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2160,2027.480769230746,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2161,2027.4999999999768,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2162,2027.5192307692075,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2163,2027.5384615384382,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2164,2027.557692307669,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2165,2027.5769230768997,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2166,2027.5961538461304,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2167,2027.615384615361,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2168,2027.6346153845918,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2169,2027.6538461538225,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2170,2027.6730769230533,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2171,2027.692307692284,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2172,2027.7115384615147,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2173,2027.7307692307454,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2174,2027.7499999999761,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2175,2027.7692307692068,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2176,2027.7884615384376,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2177,2027.8076923076683,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2178,2027.826923076899,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2179,2027.8461538461297,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2180,2027.8653846153604,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2181,2027.8846153845911,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2182,2027.9038461538219,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2183,2027.9230769230526,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2184,2027.9423076922833,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2185,2027.961538461514,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2186,2027.9807692307447,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2187,2027.9999999999754,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2188,2028.0192307692062,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2189,2028.0384615384369,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2190,2028.0576923076676,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2191,2028.0769230768983,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2192,2028.096153846129,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2193,2028.1153846153597,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2194,2028.1346153845905,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2195,2028.1538461538212,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2196,2028.173076923052,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2197,2028.1923076922826,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2198,2028.2115384615133,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2199,2028.230769230744,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2200,2028.2499999999748,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2201,2028.2692307692055,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2202,2028.2884615384362,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2203,2028.307692307667,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2204,2028.3269230768976,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2205,2028.3461538461283,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2206,2028.365384615359,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2207,2028.3846153845898,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2208,2028.4038461538205,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2209,2028.4230769230512,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2210,2028.442307692282,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2211,2028.4615384615126,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2212,2028.4807692307434,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2213,2028.499999999974,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2214,2028.5192307692048,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2215,2028.5384615384355,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2216,2028.5576923076662,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2217,2028.576923076897,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2218,2028.5961538461277,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2219,2028.6153846153584,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2220,2028.634615384589,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2221,2028.6538461538198,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2222,2028.6730769230505,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2223,2028.6923076922812,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2224,2028.711538461512,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2225,2028.7307692307427,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2226,2028.7499999999734,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2227,2028.7692307692041,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2228,2028.7884615384348,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2229,2028.8076923076655,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2230,2028.8269230768963,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2231,2028.846153846127,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2232,2028.8653846153577,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2233,2028.8846153845884,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2234,2028.9038461538191,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2235,2028.9230769230498,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2236,2028.9423076922806,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2237,2028.9615384615113,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2238,2028.980769230742,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2239,2028.9999999999727,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2240,2029.0192307692034,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2241,2029.0384615384341,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2242,2029.0576923076649,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2243,2029.0769230768956,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
2244,2029.0961538461263,Co-Prevalent Cases,Intervention,15,1,Nutrition-->TB activation link
